angDist,_RAJ2000,_DEJ2000,Name,Type,Period,Vmag,E_B-V_,__Fe_H_3,_RA,_DE,recno,id,RA_ICRS,DE_ICRS,rest,b_rest,B_rest,rlen,ResFlag,ModFlag
0.018499,32.69322,59.253693,"GL Cas         ","DCEP    ",4.007,12.76,0.697,0.0,32.69322,59.25369,344,506923449381427968,32.69321502712,59.25369368266,5653.900987534600000,4808.422821115320000,6790.674827282840000,1039.461549604220,1,1
0.015655,36.736214,60.57142,"GM Cas         ","DCEP    ",7.469,11.88,1.138,0.0,36.73621,60.57142,345,465365517618881536,36.73620591587,60.57141487160,2468.019486573230000,2250.975085301120000,2729.733355322670000,1158.489166980720,1,1
0.015793,38.774086,59.384075,"GO Cas         ","DCEP    ",3.239,13.22,1.04,0.0,38.77408,59.38408,346,465012883624730624,38.77408125556,59.38407484615,3724.745039646760000,3041.105836487670000,4729.479182234950000,1091.758380705080,1,1
0.022382,14.333529,55.43883,"HK Cas         ","DCEP    ",2.5,14.31,0.376,0.0,14.33353,55.43883,347,423454573911964544,14.33351948892,55.43883172538,6973.878222296490000,5977.155897570590000,8268.351746105150000,840.624212604154,1,1
0.022616,357.48343,59.940704,"KK Cas         ","DCEP    ",8.192,11.93,0.932,0.0,357.48343,59.9407,348,2011488250218029184,357.48341855181,59.94069702236,4466.590808938620000,3907.776058961580000,5191.622486579410000,1011.794570529210,1,1
0.027524,41.46455,63.304573,"LT Cas         ","DCEP    ",5.905,12.52,0.677,0.0,41.46455,63.30457,349,467560314629168640,41.46453780689,63.30457456955,7933.635289310540000,6661.384119359160000,9667.209601621510000,1368.589494316340,1,1
0.029029,5.9902177,62.950153,"NP Cas         ","DCEP    ",6.171,13.59,1.108,0.0,5.99022,62.95015,350,430630708354628096,5.99020348461,62.95015238818,3475.160975866770000,3129.854018120420000,3901.559499280710000,1157.880175848700,1,1
0.033867,11.624554,63.543278,"OP Cas         ","DCEP    ",5.513,11.91,0.953,0.0,11.62455,63.54328,351,523887951723531648,11.62454122853,63.54327297065,2707.498998083460000,2468.019460406290000,2996.542250538950000,1209.706157813720,1,1
0.039759,18.581396,62.044037,"OZ Cas         ","DCEP    ",5.08,13.49,1.531,0.0,18.5814,62.04404,352,522609765154882688,18.58138478525,62.04403221531,1734.914094299100000,1619.081148720280000,1868.152580124710000,1118.513603059320,1,1
0.058771,351.49365,61.266838,"PW Cas         ","DCEP    ",4.0,13.07,0.681,0.0,351.49365,61.26684,353,2015458213056909184,351.49362321975,61.26683349235,5138.603319911890000,4499.797832637710000,5965.173281383700000,1112.218154807630,1,1
0.086858,345.33804,57.867027,"V0342 Cas      ","DCEP    ",3.92,12.03,0.681,0.0,345.33804,57.86703,354,2010134274671099264,345.33800684645,57.86701667583,3479.404462111380000,3167.932226096170000,3855.373935531320000,1000.227467831950,1,1
0.027186,32.621548,63.29753,"V0395 Cas      ","DCEP    ",4.038,10.76,0.565,0.0,32.62155,63.29753,355,514674933331699584,32.62153623574,63.29753427382,3496.137620499040000,2797.964129078030000,4578.291130607690000,1327.755719518200,1,1
0.024909,358.6024,62.14947,"V0407 Cas      ","DCEP    ",4.585,12.0,0.713,0.0,358.6024,62.14947,356,2012787293154800896,358.60237730136,62.14946585069,5545.469564309350000,4818.734114809740000,6496.221651728050000,1125.303775515200,1,1
0.027596,20.965635,62.52223,"V0556 Cas      ","DCEP    ",6.041,12.55,0.774,0.0,20.96564,62.52223,357,511048061089677568,20.96562314057,62.52222613413,3485.167438457690000,3133.414736558790000,3921.063484806480000,1169.509267332550,1,1
0.016274,33.60316,65.59945,"V1017 Cas      ","DCEP    ",5.03,12.378,0.516,0.0,33.60316,65.59945,358,515599111517099136,33.60315050446,65.59944769494,6208.156750494570000,5315.928404551610000,7410.193906825880000,1438.250483606370,1,1
0.034004,349.465,62.13465,"V1019 Cas      ","DCEPS   ",3.62,11.55,0.645,0.0,349.465,62.13465,359,2015049435241306368,349.46498006124,62.13464558583,2785.780456360970000,2584.357005994130000,3020.191944754430000,1204.606618178300,1,1
0.053727,353.16245,63.069214,"V1020 Cas      ","DCEP    ",4.74,13.303,0.613,0.0,353.16245,63.06921,360,2016648022068515840,353.16241214648,63.06920941799,2705.330119047580000,2516.446913930890000,2923.964386142040000,1236.043798133370,1,1
0.074426,337.2087,58.210945,"AK Cep         ","DCEP    ",7.233,11.22,0.634,0.0,337.2087,58.21094,361,2007997408188526336,337.20867384197,58.21093293293,3370.767196432770000,3000.238371892520000,3839.870450292710000,1253.715281232230,1,1
0.044188,351.39496,64.79042,"CN Cep         ","DCEP    ",9.502,12.36,1.1,0.0,351.39496,64.79042,362,2209335510692749056,351.39493565894,64.79041304597,3196.333494649390000,2891.379542063040000,3570.234126636370000,1397.948359365400,1,1
0.041330,312.2733,58.89921,"DR Cep         ","DCEP    ",19.066,12.85,0.733,0.0,312.2733,58.89921,363,2193449320015954688,312.27326498309,58.89920680093,9961.430874157480000,8239.719631659510000,12291.182237022400000,1412.002774787410,1,1
0.064267,335.91095,57.68079,"MU Cep         ","DCEP    ",3.768,12.25,0.783,0.0,335.91095,57.68079,365,2200018111723748224,335.91091890865,57.68078305042,3892.585328449180000,3487.762623181910000,4397.549740652490000,1270.497422796610,1,1
0.132173,296.26535,31.330809,"EP Cyg         ","DCEP    ",4.289,12.73,0.645,0.0,296.26535,31.33081,366,2033008274099620480,296.26534275115,31.33077440919,5628.694158660800000,4826.702296398060000,6724.604181573500000,2307.372341550650,1,1
0.079608,297.82202,32.675545,"EU Cyg         ","DCEP    ",14.987,13.91,1.049,0.0,297.82202,32.67555,367,2034684200359279488,297.82200759985,32.67552978093,12888.728001227100000,10454.132120986800000,16310.235952050100000,2228.519665312770,1,1
0.104769,298.59744,31.226936,"EX Cyg         ","DCEP    ",4.851,12.98,1.013,0.0,298.59744,31.22694,368,2033589572148408832,298.59743687753,31.22691147084,6153.642309275490000,5243.275126068410000,7402.182818483800000,1857.897235047080,1,1
0.049651,299.4542,30.265915,"EZ Cyg         ","DCEP    ",11.66,11.05,0.775,0.0,299.4542,30.26591,369,2030427789026783488,299.45419198072,30.26589543790,4044.703227363630000,3611.367894741710000,4589.925173267740000,1569.478189296490,1,1
0.065884,141.28076,-53.209877,"EZ Vel         ","DCEP    ",34.535,12.43,0.912,-0.03,141.28075,-53.20988,370,5312297855621621504,141.28073459958,-53.20986396237,10268.571506016100000,8273.435509430210000,13039.278301306100000,1621.084135720680,1,1
0.064004,299.79498,29.450745,"GH Cyg         ","DCEP    ",7.818,9.9,0.608,0.0,299.79498,29.45074,371,2030063919381336832,299.79497652042,29.45072392829,2334.059454485880000,2167.228182987970000,2527.980091307710000,1432.767242843550,1,1
0.122650,299.89047,33.746063,"GI Cyg         ","DCEP    ",5.782,11.74,0.734,0.0,299.89047,33.74606,372,2034428980559814400,299.89044366604,33.74603514023,4140.540949150390000,3720.384174297560000,4663.108885535890000,1935.999196254760,1,1
0.099112,300.8946,39.15965,"GL Cyg         ","DCEP    ",3.371,13.72,0.752,0.0,300.8946,39.15965,373,2073935223599391872,300.89457271708,39.15962592252,12326.586593359100000,10253.689672333700000,15149.295163247200000,1939.792415088260,1,1
0.068642,298.89084,31.763893,"IY Cyg         ","DCEP    ",21.753,13.09,1.126,0.0,298.89084,31.76389,374,2033636644993530240,298.89083459072,31.76387055630,7355.704267866780000,5906.447472430460000,9506.436826484950000,1875.629748940840,1,1
0.091544,306.0806,40.56109,"KX Cyg         ","DCEP    ",20.047,11.94,1.658,0.0,306.0806,40.56109,375,2067549118302850304,306.08058613729,40.56106448968,2341.450438563320000,2138.288099725780000,2585.627321840580000,945.034574863530,1,1
0.076381,312.86072,46.121048,"V0347 Cyg      ","DCEP    ",8.736,12.49,1.034,0.0,312.86072,46.12105,376,2166382882810197504,312.86071096411,46.12103110293,6521.967193077480000,5567.831273268370000,7789.065418730050000,1048.518825569290,1,1
0.097909,316.94415,46.73699,"V0356 Cyg      ","DCEP    ",5.058,12.43,0.731,0.0,316.94418,46.73699,377,2164359918864249728,316.94414906720,46.73697818401,5383.374765785220000,4638.973715364620000,6368.874498071690000,1057.317691605840,1,1
0.097218,304.05283,42.10872,"V0396 Cyg      ","DCEP    ",33.247,11.41,1.079,0.0,304.05283,42.10872,378,2068663855595724672,304.05281789850,42.10869253231,1684.534678300730000,1547.344936869540000,1847.717327554230000,1305.709961066630,1,1
0.079018,304.72632,40.064495,"V0438 Cyg      ","DCEP    ",11.211,10.95,1.222,0.0,304.72632,40.06449,379,2062267687221984128,304.72629883009,40.06447519763,1768.653667717710000,1650.333456941590000,1904.790532108800000,1119.671088296140,1,1
0.087695,317.72656,49.142056,"V0459 Cyg      ","DCEP    ",7.251,10.6,0.775,0.0,317.72656,49.14206,380,2165771172070496512,317.72653646306,49.14204191144,2403.160281000670000,2249.337253089000000,2578.945524725420000,1105.965815713450,1,1
0.071960,302.80664,35.41356,"V0492 Cyg      ","DCEP    ",7.58,12.39,1.001,0.0,302.80664,35.41356,381,2058874388200159872,302.80662706582,35.41354230349,5187.213506544110000,4503.298138686440000,6091.311459175340000,1437.508696287670,1,1
0.116989,303.99304,35.014725,"V0495 Cyg      ","DCEPS   ",6.718,10.63,0.965,0.0,303.99304,35.01472,382,2055809495218465152,303.99301367712,35.01469815139,2168.452766623470000,2036.480493722190000,2318.263493065360000,1232.929522807170,1,1
0.065918,311.5523,45.478615,"V0514 Cyg      ","DCEP    ",5.099,11.43,1.071,0.0,311.55228,45.47862,383,2166303099490547072,311.55229585916,45.47860624721,1795.731682329840000,1709.526364770270000,1890.889794693860000,1010.146129480100,1,1
0.049857,313.73972,47.533802,"V0520 Cyg      ","DCEP    ",4.049,10.85,0.754,0.0,313.73972,47.5338,384,2166861170366710272,313.73969906944,47.53378999604,1798.376303004450000,1710.199021634890000,1895.932308979290000,1156.894852147880,1,1
0.035496,324.3672,51.762486,"V0538 Cyg      ","DCEP    ",6.119,10.44,0.656,0.0,324.3672,51.76248,385,2171569966346331008,324.36718090316,51.76247271445,2234.098243877080000,1995.707189302000000,2534.207559026530000,1046.471338976250,1,1
0.088514,299.44208,35.636074,"V0547 Cyg      ","DCEP    ",6.225,13.4,0.936,0.0,299.44208,35.63607,386,2059598687167348352,299.44206366197,35.63604844477,7195.342570254210000,6001.609437791630000,8897.611898710660000,2235.213360173310,1,1
0.060401,321.73343,54.491455,"V0609 Cyg      ","DCEP    ",31.088,11.0,1.243,0.0,321.73343,54.49145,387,2176050304426499840,321.73340871642,54.49143929161,4785.031040260810000,4090.527077958870000,5729.406052009470000,1328.406453394020,1,1
0.201758,323.16833,49.2125,"V0621 Cyg      ","DCEP    ",5.864,11.75,0.525,0.0,323.16833,49.2125,388,1978741912043447680,323.16842041034,49.21249652316,5811.783869469940000,4706.300115898420000,7368.492970502030000,1012.758081435670,1,1
0.110856,299.7876,32.695442,"V1020 Cyg      ","DCEP    ",4.92,13.73,1.249,0.0,299.7876,32.69544,389,2034155854985643520,299.78757192174,32.69541649443,4603.871818917450000,3855.353907101110000,5674.337890013870000,1820.200144730840,1,1
0.105377,300.19315,30.907618,"V1025 Cyg      ","DCEP    ",6.962,12.99,1.045,0.0,300.19315,30.90762,390,2030848897634605440,300.19314136738,30.90759044760,3626.732179214450000,3247.021476363020000,4102.136760459830000,1517.268852672100,1,1
0.078769,301.3361,32.659115,"V1033 Cyg      ","DCEP    ",4.95,13.07,1.003,0.07,301.3361,32.65911,391,2055122987639665664,301.33608866063,32.65908917565,2722.962686772600000,2487.950977315870000,3005.448907540260000,1514.846015846990,1,1
0.096213,304.1979,36.54996,"V1046 Cyg      ","DCEP    ",4.944,12.35,1.074,0.0,304.1979,36.54996,392,2060460704279873536,304.19788226704,36.54994277403,3358.743102717840000,3052.282819802110000,3730.575033985890000,1207.469611795200,1,1
0.110860,301.87265,35.346367,"V1364 Cyg      ","DCEP    ",12.976,13.26,1.224,0.0,301.87265,35.34637,393,2059001995949587840,301.87263212262,35.34634363839,5796.279812142440000,5055.394857089620000,6767.786792326260000,1629.855955049770,1,1
0.103674,327.39804,52.395245,"V1397 Cyg      ","DCEP    ",4.64,12.01,0.677,0.0,327.39804,52.39524,394,1981006115714214912,327.39800001843,52.39522626026,3227.851636954860000,2938.778246601110000,3577.122994769950000,1074.377960793380,1,1
0.142779,313.5203,8.551557,"EK Del         ","AHB1:   ",2.047,12.311,0.119,0.0,313.5203,8.55156,395,1750217486861133440,313.52026378662,8.55153453535,5183.603799717420000,4444.588753879750000,6162.618105032360000,882.424622592299,1,1
0.011000,93.999535,23.747492,"BW Gem         ","DCEP    ",2.635,12.0,0.554,0.0,93.99953,23.74749,396,3425576270732293632,93.99952834563,23.74748714200,2767.097767510470000,2450.370687850330000,3172.401460689740000,1069.024620262660,1,1
0.076008,335.31998,54.532055,"DF Lac         ","DCEP    ",4.479,11.9,0.566,0.0,335.31998,54.53206,397,2005011237689458688,335.31994998505,54.53204444851,4685.575771909850000,4019.241620857100000,5581.832804943270000,1123.130903018390,1,1
0.033638,343.65707,54.265453,"FQ Lac         ","CEP:?   ",11.266,13.729,0.547,0.0,343.65707,54.26545,398,2002637323358768000,343.65705797619,54.26544961290,12321.284967655000000,10516.199583432900000,14574.513127543800000,965.830303687289,1,1
0.068034,337.243,50.963135,"V0411 Lac      ","DCEPS   ",2.908,7.82,0.148,0.0,337.243,50.96314,399,2000294573320350976,337.24299055388,50.96312503279,1302.136373011550000,1242.938125480690000,1367.131949204090000,1039.073528458750,1,1
0.001847,104.16582,0.1900397,"TY Mon         ","DCEP    ",4.023,11.72,0.538,0.0,104.16582,0.19004,400,3113680251125330304,104.16581681565,0.19004026268,3771.700706149550000,3153.660442413030000,4648.369653070240000,1141.923824509810,1,1
0.030062,97.810616,11.850346,"VZ Mon         ","DCEP    ",5.09,13.61,0.979,0.0,97.81061,11.85035,401,3331144684519753984,97.81061432029,11.85034486863,4412.945151563050000,3624.170186841060000,5559.053430836090000,1241.014384059390,1,1
0.020941,103.54765,-7.664381,"YY Mon         ","DCEP    ",3.455,13.74,0.63,0.0,103.54766,-7.66438,402,3051144427784813824,103.54765509386,-7.66437883036,11013.296494774500000,8768.499695392890000,14024.779655175900000,1427.917599237800,1,1
0.025252,100.02326,7.60583,"BE Mon         ","DCEP    ",2.705,10.58,0.549,0.06,100.02326,7.60583,403,3133819112256378368,100.02325680842,7.60583493369,2253.709276896060000,2024.703671921970000,2538.805996944440000,1172.192487809350,1,1
0.025571,104.21286,4.5161877,"BV Mon         ","DCEP    ",3.014,11.36,0.575,-0.09,104.21286,4.51619,404,3128293447849074048,104.21285445983,4.51618572130,3633.587212913210000,3178.646550247220000,4226.722618366480000,1011.144259541490,1,1
0.012481,98.0456,6.653064,"CS Mon         ","DCEP    ",6.732,10.99,0.528,0.0,98.0456,6.65306,405,3132210870342377344,98.04559751523,6.65306084058,3118.717339519130000,2663.519926599220000,3746.028666307410000,1304.427665172540,1,1
0.004762,95.40033,4.0735674,"FT Mon         ","DCEP    ",3.422,12.73,0.277,0.0,95.40033,4.07357,406,3125437672556115968,95.40033020030,4.07356860039,5084.290298836610000,4312.569189547300000,6144.854469430250000,1319.655598451920,1,1
0.022879,100.82247,1.1609128,"V0446 Mon      ","DCEP    ",1.919,14.4,0.835,0.0,100.82247,1.16091,407,3125834802411655552,100.82247257832,1.16091629290,6887.718916942250000,5793.463502499060000,8382.649983827790000,1272.360707521110,1,1
0.016933,101.06665,4.4983945,"V0447 Mon      ","DCEP    ",2.484,14.11,0.931,0.0,101.06665,4.49839,408,3127739019113627392,101.06665339150,4.49839382731,5438.795457216890000,4565.807466583600000,6645.068605968360000,1157.083327739100,1,1
0.015338,96.01727,11.7088375,"DF Ori         ","DCEP    ",3.181,13.51,0.733,0.0,96.01728,11.70884,409,3331279542194394240,96.01727665698,11.70883852433,4935.834398962650000,3742.978775785520000,6818.285594552600000,1335.475107028780,1,1
0.212135,321.001,18.278828,"AU Peg         ","CWB     ",2.412,9.233,0.099,0.0,321.001,18.27883,410,1785352625740690432,321.00099719312,18.27877140097,587.711642306827000,572.500084575872000,603.738040507503000,741.538569193219,1,1
0.013977,43.66832,51.82463,"QQ Per         ","CEP?    ",11.194,13.714,0.099,0.0,43.66832,51.82463,411,440689349956503680,43.66831504499,51.82463334271,5366.153388713710000,4805.867728387460000,6058.415716747290000,837.004515454410,1,1
0.024436,64.275276,41.73184,"SX Per         ","DCEP    ",4.29,11.14,0.537,0.0,64.27528,41.73184,412,228741784865956224,64.27527952433,41.73183224052,3587.248177269390000,3059.380701916720000,4303.892498589450000,857.310165953783,1,1
0.010474,38.630417,58.831623,"UY Per         ","DCEP    ",5.365,11.31,0.888,0.0,38.63042,58.83162,413,458239995077788544,38.63041587807,58.83161775388,2526.836711862530000,2321.264155188740000,2770.926824424530000,1055.918262031580,1,1
0.010487,36.89776,58.917156,"VY Per         ","DCEP    ",5.532,11.26,0.948,0.0,36.89776,58.91715,414,459035766618689280,36.89776109872,58.91715117144,2359.190721940830000,2175.028573440740000,2576.295676201170000,1050.465994068340,1,1
0.019776,38.46903,57.027496,"DW Per         ","DCEP    ",3.65,11.58,0.62,0.0,38.46903,57.0275,415,457807268533229056,38.46902157048,57.02749614433,3313.704036239390000,2918.194247360730000,3823.387040454400000,965.568836909075,1,1
0.010912,66.40539,45.62032,"HZ Per         ","DCEP    ",11.279,13.8,1.306,0.0,66.40539,45.62032,416,256735552768873856,66.40539213114,45.62031995047,3685.097085169350000,2905.243983987710000,4881.913271342590000,1035.073312214530,1,1
0.094647,279.51376,-8.368934,"Y Sct          ","DCEP    ",10.341,9.63,0.792,0.16,279.5138,-8.36893,417,4156450099578283776,279.51377354214,-8.36894670764,2210.126882247940000,1909.028443919180000,2619.007158698080000,1582.170869378780,1,1
0.058356,280.53296,-4.293482,"TY Sct         ","DCEP    ",11.053,10.8,0.93,0.28,280.53296,-4.29348,418,4256744187345732224,280.53296937584,-4.29349238502,2855.320727080120000,2465.661852878850000,3382.095121861910000,1401.241782355290,1,1
0.031181,282.53848,-4.368114,"BX Sct         ","DCEP    ",6.411,12.23,1.319,0.16,282.53848,-4.36811,419,4255229094685654528,282.53848715640,-4.36811759438,2573.511889404830000,2293.721381770550000,2928.089852171490000,1557.277558480050,1,1
0.069031,280.25278,-6.097225,"CK Sct         ","DCEP    ",7.415,10.58,0.816,0.15,280.25275,-6.09722,420,4253442933709196288,280.25276439068,-6.09722730054,1769.765004655810000,1530.483717169710000,2094.430844513090000,1514.883111765870,1,1
0.023179,280.61176,-5.340846,"CM Sct         ","DCEP    ",3.917,11.1,0.775,0.1,280.61176,-5.34085,421,4253603501158148736,280.61174915357,-5.34085164634,2488.251911479540000,2119.483211594400000,3003.210738279630000,1487.834748445820,1,1
0.051904,280.62704,-4.3306537,"CN Sct         ","DCEP    ",9.992,12.48,1.323,0.31,280.62704,-4.33065,422,4256740751371777408,280.62703854414,-4.33066290894,2062.427348632290000,1885.972522874230000,2274.279838093890000,1410.312107611780,1,1
0.050501,280.34067,-1.1112231,"AA Ser         ","DCEP    ",17.141,12.25,1.295,0.36,280.34067,-1.11122,423,4260210878780635904,280.34067111595,-1.11123361431,3529.251281812380000,2638.768629647790000,5013.732664027610000,1195.398568024830,1,1
0.100768,280.054,-2.3842573,"DV Ser         ","DCEP    ",23.054,13.64,2.059,0.0,280.054,-2.38426,424,4259511653784796032,280.05397332810,-2.38428510416,5091.105982263410000,4075.153025959940000,6597.886501560660000,1248.991326192590,1,1
0.118265,295.14633,19.28558,"DG Sge         ","DCEP    ",4.437,13.22,1.342,0.0,295.14633,19.28558,425,1824511899869141120,295.14631430998,19.28555127211,2786.610327138140000,2533.421885318320000,3094.007680687850000,1377.371019672760,1,1
0.062253,292.79367,19.257065,"GX Sge         ","DCEP    ",12.9,12.45,1.231,0.0,292.79367,19.25706,426,1825437177598003456,292.79366798137,19.25704198988,3829.138688252300000,3155.673651211130000,4816.951390104640000,1355.447438707840,1,1
0.105822,293.8068,19.202408,"GY Sge         ","DCEP    ",51.79,10.2,1.183,0.0,293.8068,19.20241,427,1825211056159949440,293.80677151262,19.20238867027,3678.219592813810000,3079.428173301350000,4532.646072411200000,1351.768699592460,1,1
0.035590,86.43715,27.067905,"AV Tau         ","DCEP    ",3.616,12.33,0.838,-0.03,86.43715,27.06791,428,3441484760885586176,86.43715023720,27.06789941154,3486.478621449680000,3048.369729519000000,4060.940232509800000,1253.361205190050,1,1
0.094865,296.9353,27.918251,"AS Vul         ","DCEP    ",12.225,12.22,1.17,0.0,296.9353,27.91825,429,2028224024136014464,296.93528090122,27.91823118009,3580.510669825790000,3099.470013443600000,4227.554233612200000,1759.798407416490,1,1
0.084897,299.66736,27.683685,"DG Vul         ","DCEP    ",13.608,11.38,1.187,0.0,299.66736,27.68369,430,2027621594813939840,299.66735404009,27.68366585296,2953.378933317500000,2684.203882685090000,3280.268480526640000,1331.541625582770,1,1
0.061828,165.37787,-62.290794,"FO Car         ","DCEP    ",10.357,10.71,0.467,0.0,165.37787,-62.29079,431,5241780677399802624,165.37783209067,-62.29078812069,3527.036095240830000,3170.965968064420000,3969.669543647480000,1856.007768872670,1,1
0.120931,201.62529,-63.162617,"OO Cen         ","DCEP    ",12.88,11.97,0.991,0.0,201.6253,-63.16262,432,5865206961464617088,201.62523157203,-63.16262546737,5472.998792105020000,4252.126400931050000,7365.682023454250000,1485.123178604430,1,1
0.089015,218.7994,-60.99797,"TX Cen         ","DCEP    ",17.098,10.55,0.941,0.0,218.7994,-60.99797,433,5878388529664102016,218.79934861882,-60.99798301551,2685.112077445810000,2368.631059340490000,3094.401444936540000,1343.810996327290,1,1
0.043253,108.298645,-18.73075,"RW CMa         ","DCEP    ",5.73,11.12,0.461,0.0,108.29865,-18.73075,434,2931247014102560000,108.29864394067,-18.73074039280,3258.582357266190000,2891.336142415480000,3727.580642625880000,1551.205119063160,1,1
0.039332,228.20633,-54.755272,"IQ Nor         ","DCEP    ",8.22,9.68,0.676,0.0,228.20631,-54.75527,435,5887482762148283008,228.20631631929,-54.75527894626,1796.670135848960000,1633.248694095810000,1995.430236386100000,1420.849137653960,1,1
0.063787,241.29149,-53.919415,"RS Nor         ","DCEP    ",6.198,10.0,0.577,0.0,241.29147,-53.91941,436,5932812431123862016,241.29146853831,-53.91942819245,2231.616554648140000,2017.416673452020000,2495.086278668220000,1480.348973629960,1,1
0.091352,117.51302,-28.255157,"BM Pup         ","DCEP    ",7.199,10.82,0.575,0.0,117.51303,-28.25516,437,5600628115523816320,117.51301111967,-28.25514101814,4363.001699418510000,3896.011535106470000,4949.375917418410000,1409.405528021360,1,1
0.028795,111.82869,-25.785362,"CK Pup         ","DCEP    ",7.42,13.33,0.581,0.0,111.82869,-25.78536,438,5613564621430610560,111.82868369889,-25.78535433795,8429.239257302520000,6706.963466760030000,10944.904614791900000,1788.091686675770,1,1
0.066800,119.52142,-24.041767,"WY Pup         ","DCEP    ",5.251,10.6,0.259,-0.32,119.52142,-24.04177,439,5698636279917579520,119.52140877878,-24.04175799376,4955.426024415360000,4360.466041169160000,5718.502411586010000,1052.625308229590,1,1
0.050807,120.09547,-23.703176,"WZ Pup         ","DCEP    ",5.027,10.32,0.196,0.0,120.09546,-23.70318,440,5699042480743325312,120.09545292593,-23.70316733605,4971.877669725820000,4319.693544769750000,5825.626804178380000,1021.152404609800,1,1
0.057693,259.3561,-37.318832,"V0470 Sco      ","DCEP    ",16.262,10.98,1.55,0.33,259.3561,-37.31883,441,5973635442376616448,259.35609894985,-37.31884217790,1999.614467237220000,1733.271234772210000,2358.805543721910000,1542.990603735230,1,1
0.031757,277.83228,-13.108175,"X Sct          ","DCEP    ",4.198,10.01,0.581,0.09,277.83228,-13.10818,442,4104857784196182400,277.83228316617,-13.10818457038,1918.081884404450000,1700.168156842570000,2198.019014931550000,1585.236923332560,1,1
0.030156,272.50888,-13.545965,"CR Ser         ","DCEP    ",5.301,10.85,0.974,0.14,272.50888,-13.54597,443,4147381366335558784,272.50887813625,-13.54596194051,1434.860216663690000,1355.216904572490000,1524.243598863480000,1483.451004701150,1,1
0.039566,275.8298,-18.574776,"AY Sgr         ","DCEP    ",6.57,10.54,0.84,0.23,275.8298,-18.57478,444,4096140001386430080,275.82979371186,-18.57477357029,2019.844344697360000,1821.527935848350000,2265.210498156340000,1618.030865968860,1,1
0.048041,273.85944,-20.629543,"V1954 Sgr      ","DCEP    ",6.179,10.83,0.823,0.32,273.85944,-20.62954,445,4093976334264606976,273.85943871132,-20.62955259721,2189.205952944260000,1911.841672224100000,2556.998352189260000,1589.598906261330,1,1
0.036559,268.57333,-26.758213,"V0773 Sgr      ","DCEP    ",5.748,12.36,1.529,0.14,268.57333,-26.75821,446,4063826557167149440,268.57334387619,-26.75821383476,1804.934968969040000,1631.913018232510000,2018.036728151010000,2135.285453058410,1,1
0.062574,115.45718,-25.041792,"EK Pup         ","DCEPS   ",2.626,10.66,0.308,-0.15,115.45718,-25.04179,447,5614274807174596864,115.45716812192,-25.04177424628,4086.442125701680000,3571.038114056170000,4762.385610997670000,1397.215972075770,1,1
0.095131,283.21713,-12.509854,"SU Sct         ","CWB     ",1.468,13.663,0.431,0.3,283.21713,-12.50985,448,4105740318405095680,283.21711561449,-12.50987014798,2597.567695832480000,2444.274128727700000,2770.909958184260000,1881.399858790980,1,1
0.034771,275.27307,-18.455482,"V5567 Sgr      ","DCEP    ",9.763,10.55,0.96,0.1,275.27307,-18.45548,449,4096341040228858240,275.27307879780,-18.45547405196,1608.907594439040000,1413.826388787130000,1864.560175472320000,1576.672593555020,1,1
0.049482,272.59875,-20.824379,"181024-20      ","DCEP    ",24.399,13.525,1.419,0.47,272.59875,-20.82438,450,4094098826707138048,272.59875939297,-20.82439395734,2990.751234150680000,2299.799790466660000,4175.180011421090000,1566.657032564030,1,1
1.000589,258.2721,-43.38361,"171305-43      ","DCEP    ",9.561,12.645,1.581,0.35,258.2721,-43.38361,451,5965206341417253248,258.27203965724,-43.38333472694,2376.219620834450000,1765.394211074510000,3519.829451614360000,1506.965744126770,1,1
0.040385,281.1773,-4.024013,"184443-04      ","DCEP    ",13.833,10.026,1.261,0.11,281.1773,-4.02401,452,4258264330889074176,281.17730684388,-4.02402139577,1565.920056906890000,1432.278774232080000,1726.386218841580000,1422.764656875760,1,1
